cluster_id,galaxy_name,pair_id,pre_obs_id,post_obs_id,pre_filter,post_filter,pre_instrument,post_instrument,band_group,baseline_days,pre_mjd,post_mjd,coverage_status,x_pix,y_pix,edge_distance_px,registration_residual_px,registration_n_matches,pair_stable_fraction,pair_extreme_fade_fraction,pair_failure_reason,diff_flux,diff_err,diff_sigma,flux_pre,flux_post,err_pre,err_post,post_to_pre_ratio
MESSIER_066_branch_0161,MESSIER 066,MESSIER 066::hst_13364_12_wfc3_uvis_f555w_icdm12::hst_15654_22_wfc3_uvis_f555w_idxr22,hst_13364_12_wfc3_uvis_f555w_icdm12,hst_15654_22_wfc3_uvis_f555w_idxr22,F555W,F555W,WFC3/UVIS,WFC3/UVIS,OPTICAL,2101.9854062500017,,,MEASURED,2740.95512013701,4626.622351787726,434.1393785410395,0.5512279229516222,237.0,0.8290909090909091,0.05818181818181818,,-0.12892619506289082,0.13348157990808318,-0.9658725582336586,-1.1844746899214709,-1.1326489426350825,0.26550203853063925,0.2727487117494348,0.9562457959402878
MESSIER_066_branch_0161,MESSIER 066,MESSIER 066::hst_13477_03_wfc3_uvis_f555w_ic8503::hst_15654_22_wfc3_uvis_f555w_idxr22,hst_13477_03_wfc3_uvis_f555w_ic8503,hst_15654_22_wfc3_uvis_f555w_idxr22,F555W,F555W,WFC3/UVIS,WFC3/UVIS,OPTICAL,2173.7849484100007,,,MEASURED,1809.107565582582,2675.8980517997416,343.13991315496946,0.13740214208677143,249.0,0.9609929078014184,0.0035460992907801418,,-0.22829754159176874,0.1402083203798353,-1.628273849749379,-0.9364164891390914,-0.8602961692527415,0.23190691206536973,0.22592206972902157,0.9187110428220543
MESSIER_066_branch_0161,MESSIER 066,MESSIER 066::hst_13477_03_wfc3_uvis_f814w_ic8503::hst_15654_22_wfc3_uvis_f814w_idxr22,hst_13477_03_wfc3_uvis_f814w_ic8503,hst_15654_22_wfc3_uvis_f814w_idxr22,F814W,F814W,WFC3/UVIS,WFC3/UVIS,OPTICAL,2173.6953995300064,,,MEASURED,1809.107565582582,2675.8980517997416,342.83815423607683,0.13596759080022405,227.0,0.9326241134751773,0.010638297872340425,,0.029269160619943335,0.13668835098403553,0.21413061471026024,-0.2858728920435176,-0.05773860283914445,0.21677845113433736,0.20371415268184578,0.20197299025594587
MESSIER_066_branch_0161,MESSIER 066,MESSIER 066::jw02107-o029_t011_nircam_clear-f335m::jw04793-o011_t011_nircam_clear-f335m,jw02107-o029_t011_nircam_clear-f335m,jw04793-o011_t011_nircam_clear-f335m,F335M,F335M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,708.0771597106504,,,MEASURED,1951.4990665322407,742.6603111174254,299.2824752637548,0.12267200350079889,206.0,0.9163763066202091,0.003484320557491289,,21.235996503161,1.7605823389439903,12.061916124808171,43.230130371541605,20.279758758219913,3.8286141102939797,3.6165094640458295,0.46911167243599333
MESSIER_066_branch_0162,MESSIER 066,MESSIER 066::hst_12968_01_wfc3_uvis_f438w_ic0h01::hst_15654_22_wfc3_uvis_f438w_idxr22,hst_12968_01_wfc3_uvis_f438w_ic0h01,hst_15654_22_wfc3_uvis_f438w_idxr22,F438W,F438W,WFC3/UVIS,WFC3/UVIS,OPTICAL,2203.6784212899947,,,MEASURED,1085.9682004670283,946.7091380871161,160.4306703844374,0.16880871869207995,258.0,0.9466666666666667,0.0033333333333333335,,-0.04546013938133797,0.08149596338730576,-0.5578207495417998,0.08384085406235942,0.12664319430238935,0.08375435436422408,0.08571802677148369,1.5105188958141371
MESSIER_066_branch_0162,MESSIER 066,MESSIER 066::hst_12968_01_wfc3_uvis_f814w_ic0h01::hst_15654_22_wfc3_uvis_f814w_idxr22,hst_12968_01_wfc3_uvis_f814w_ic0h01,hst_15654_22_wfc3_uvis_f814w_idxr22,F814W,F814W,WFC3/UVIS,WFC3/UVIS,OPTICAL,2203.5971594500006,,,MEASURED,1085.9682004670283,946.7091380871161,160.099968769516,0.19978646974872846,109.0,0.9307692307692308,0.015384615384615385,,-0.00959457282989623,0.16988661905461144,-0.0564763304095891,0.0024332157452136016,0.02120246262203196,0.15583685577408316,0.16229132026435555,8.713761886400535
MESSIER_066_branch_0162,MESSIER 066,MESSIER 066::hst_13364_12_wfc3_uvis_f555w_icdm12::hst_15654_22_wfc3_uvis_f555w_idxr22,hst_13364_12_wfc3_uvis_f555w_icdm12,hst_15654_22_wfc3_uvis_f555w_idxr22,F555W,F555W,WFC3/UVIS,WFC3/UVIS,OPTICAL,2101.9854062500017,,,MEASURED,2627.766446427615,4708.740168804726,487.01540016718155,0.5512279229516222,237.0,0.8290909090909091,0.05818181818181818,,-0.07901001106594911,0.1398930750458049,-0.5647885789920554,-1.4049457826689036,-1.1806258772076248,0.2490391493278959,0.2324642931440295,0.8403355430306003
MESSIER_066_branch_0162,MESSIER 066,MESSIER 066::hst_13477_03_wfc3_uvis_f555w_ic8503::hst_15654_22_wfc3_uvis_f555w_idxr22,hst_13477_03_wfc3_uvis_f555w_ic8503,hst_15654_22_wfc3_uvis_f555w_idxr22,F555W,F555W,WFC3/UVIS,WFC3/UVIS,OPTICAL,2173.7849484100007,,,MEASURED,1695.9210726932938,2758.0188623429403,297.40544715926103,0.13740214208677143,249.0,0.9609929078014184,0.0035460992907801418,,-0.31317043378640386,0.15641187453156785,-2.0022164859561107,0.2634502954396645,0.5091013336769912,0.21939325123681197,0.20441858338828336,1.9324378924205299
MESSIER_066_branch_0162,MESSIER 066,MESSIER 066::hst_13477_03_wfc3_uvis_f814w_ic8503::hst_15654_22_wfc3_uvis_f814w_idxr22,hst_13477_03_wfc3_uvis_f814w_ic8503,hst_15654_22_wfc3_uvis_f814w_idxr22,F814W,F814W,WFC3/UVIS,WFC3/UVIS,OPTICAL,2173.6953995300064,,,MEASURED,1695.9210726932938,2758.01886234294,297.12118739665806,0.13596759080022405,227.0,0.9326241134751773,0.010638297872340425,,0.08817536412661053,0.16899597892526447,0.5217601311425555,0.12608751050012756,0.05460329088988658,0.18898843468257537,0.14331080708092137,0.4330586802237747
MESSIER_066_branch_0162,MESSIER 066,MESSIER 066::jw02107-o029_t011_nircam_clear-f335m::jw04793-o011_t011_nircam_clear-f335m,jw02107-o029_t011_nircam_clear-f335m,jw04793-o011_t011_nircam_clear-f335m,F335M,F335M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,708.0771597106504,,,MEASURED,1877.7889118411358,694.7102649116619,292.00171232374646,0.12267200350079889,206.0,0.9163763066202091,0.003484320557491289,,24.833168562092624,1.774071339833518,13.997841013779645,31.57004050911675,4.473517166804896,7.445392630295458,6.331382971068832,0.14170134389004158
MESSIER_066_branch_0163,MESSIER 066,MESSIER 066::hst_12968_01_wfc3_uvis_f438w_ic0h01::hst_15654_22_wfc3_uvis_f438w_idxr22,hst_12968_01_wfc3_uvis_f438w_ic0h01,hst_15654_22_wfc3_uvis_f438w_idxr22,F438W,F438W,WFC3/UVIS,WFC3/UVIS,OPTICAL,2203.6784212899947,,,MEASURED,1114.6236428116601,720.6105915963542,141.65097952361643,0.16880871869207995,258.0,0.9466666666666667,0.0033333333333333335,,0.0765507458222864,0.0556609428397445,1.3753045118672622,0.21710231790183787,0.13590435432208803,0.057326457540449634,0.06089558518107231,0.6259921848625161
MESSIER_066_branch_0163,MESSIER 066,MESSIER 066::hst_12968_01_wfc3_uvis_f814w_ic0h01::hst_15654_22_wfc3_uvis_f814w_idxr22,hst_12968_01_wfc3_uvis_f814w_ic0h01,hst_15654_22_wfc3_uvis_f814w_idxr22,F814W,F814W,WFC3/UVIS,WFC3/UVIS,OPTICAL,2203.5971594500006,,,MEASURED,1114.6236428116601,720.6105915963542,141.90842117365693,0.19978646974872846,109.0,0.9307692307692308,0.015384615384615385,,0.2820622164377152,0.1181749345993737,2.386819314890571,0.8157630345279894,0.530735571184012,0.2106810042081368,0.19594694285686834,0.6506001727463689
MESSIER_066_branch_0163,MESSIER 066,MESSIER 066::hst_13364_12_wfc3_uvis_f555w_icdm12::hst_15654_22_wfc3_uvis_f555w_idxr22,hst_13364_12_wfc3_uvis_f555w_icdm12,hst_15654_22_wfc3_uvis_f555w_idxr22,F555W,F555W,WFC3/UVIS,WFC3/UVIS,OPTICAL,2101.9854062500017,,,MEASURED,2656.4138411071863,4482.64058195398,274.0656855573131,0.5512279229516222,237.0,0.8290909090909091,0.05818181818181818,,0.019663291638010366,0.09967917958185292,0.19726578529735575,1.0597316969338864,1.1890947070126505,0.14454967988079662,0.13583103646923392,1.1220714738013868
MESSIER_066_branch_0163,MESSIER 066,MESSIER 066::hst_13477_03_wfc3_uvis_f555w_ic8503::hst_15654_22_wfc3_uvis_f555w_idxr22,hst_13477_03_wfc3_uvis_f555w_ic8503,hst_15654_22_wfc3_uvis_f555w_idxr22,F555W,F555W,WFC3/UVIS,WFC3/UVIS,OPTICAL,2173.7849484100007,,,MEASURED,1724.5624679875268,2531.9185325589756,272.1249712907656,0.13740214208677143,249.0,0.9609929078014184,0.0035460992907801418,,0.2087148235978868,0.11078830613373343,1.8839066222922976,0.7632897983917051,0.5459092073509519,0.17874422867571735,0.1536998695310284,0.7152056905531996
MESSIER_066_branch_0163,MESSIER 066,MESSIER 066::hst_13477_03_wfc3_uvis_f814w_ic8503::hst_15654_22_wfc3_uvis_f814w_idxr22,hst_13477_03_wfc3_uvis_f814w_ic8503,hst_15654_22_wfc3_uvis_f814w_idxr22,F814W,F814W,WFC3/UVIS,WFC3/UVIS,OPTICAL,2173.6953995300064,,,MEASURED,1724.5624679875268,2531.9185325589756,272.6169473822198,0.13596759080022405,227.0,0.9326241134751773,0.010638297872340425,,-0.0030721152654440975,0.10620034351250582,-0.02892754546582361,0.5997604319192682,0.45141121637638726,0.2214232451139571,0.19557108152931274,0.7526525465040186
MESSIER_066_branch_0163,MESSIER 066,MESSIER 066::jw02107-o029_t011_nircam_clear-f335m::jw04793-o011_t011_nircam_clear-f335m,jw02107-o029_t011_nircam_clear-f335m,jw04793-o011_t011_nircam_clear-f335m,F335M,F335M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,708.0771597106504,,,MEASURED,2016.9810730454976,660.5899306144463,202.41047403728888,0.12267200350079889,206.0,0.9163763066202091,0.003484320557491289,,16.44517450478895,1.173008569309157,14.019654190995665,22.703718042231856,4.284209947867907,3.44645470505213,3.08805849957591,0.18870080838295833
MESSIER_066_branch_0164,MESSIER 066,MESSIER 066::hst_12968_01_wfc3_uvis_f438w_ic0h01::hst_15654_22_wfc3_uvis_f438w_idxr22,hst_12968_01_wfc3_uvis_f438w_ic0h01,hst_15654_22_wfc3_uvis_f438w_idxr22,F438W,F438W,WFC3/UVIS,WFC3/UVIS,OPTICAL,2203.6784212899947,,,MASKED_OR_EDGE,73.05242071631722,1038.152795534028,0.0,0.16880871869207995,258.0,0.9466666666666667,0.0033333333333333335,,,,,,,,,
MESSIER_066_branch_0164,MESSIER 066,MESSIER 066::hst_12968_01_wfc3_uvis_f814w_ic0h01::hst_15654_22_wfc3_uvis_f814w_idxr22,hst_12968_01_wfc3_uvis_f814w_ic0h01,hst_15654_22_wfc3_uvis_f814w_idxr22,F814W,F814W,WFC3/UVIS,WFC3/UVIS,OPTICAL,2203.5971594500006,,,MASKED_OR_EDGE,73.05242071631722,1038.152795534028,0.0,0.19978646974872846,109.0,0.9307692307692308,0.015384615384615385,,,,,,,,,
MESSIER_066_branch_0164,MESSIER 066,MESSIER 066::hst_13364_12_wfc3_uvis_f555w_icdm12::hst_15654_22_wfc3_uvis_f555w_idxr22,hst_13364_12_wfc3_uvis_f555w_icdm12,hst_15654_22_wfc3_uvis_f555w_idxr22,F555W,F555W,WFC3/UVIS,WFC3/UVIS,OPTICAL,2101.9854062500017,,,MASKED_OR_EDGE,1614.853836691141,4800.219925241214,0.0,0.5512279229516222,237.0,0.8290909090909091,0.05818181818181818,,,,,,,,,
MESSIER_066_branch_0164,MESSIER 066,MESSIER 066::hst_13477_03_wfc3_uvis_f555w_ic8503::hst_15654_22_wfc3_uvis_f555w_idxr22,hst_13477_03_wfc3_uvis_f555w_ic8503,hst_15654_22_wfc3_uvis_f555w_idxr22,F555W,F555W,WFC3/UVIS,WFC3/UVIS,OPTICAL,2173.7849484100007,,,MEASURED,683.0108933930119,2849.5254625488587,143.8923208513922,0.13740214208677143,249.0,0.9609929078014184,0.0035460992907801418,,0.21466379549251258,0.08389532007090439,2.558710012800342,0.07624610281071309,-0.09476372320390247,0.08143803709561209,0.08409858407461049,-1.2428664510127267
MESSIER_066_branch_0164,MESSIER 066,MESSIER 066::hst_13477_03_wfc3_uvis_f814w_ic8503::hst_15654_22_wfc3_uvis_f814w_idxr22,hst_13477_03_wfc3_uvis_f814w_ic8503,hst_15654_22_wfc3_uvis_f814w_idxr22,F814W,F814W,WFC3/UVIS,WFC3/UVIS,OPTICAL,2173.6953995300064,,,MEASURED,683.0108933930119,2849.5254625488587,143.5687988387449,0.13596759080022405,227.0,0.9326241134751773,0.010638297872340425,,0.03373288432171567,0.06753890924793778,0.4994585298658146,0.07056357473329333,0.0556852394405154,0.07815952084262506,0.06613737173170775,0.7891499212020784
MESSIER_066_branch_0164,MESSIER 066,MESSIER 066::jw02107-o029_t011_nircam_clear-f335m::jw04793-o011_t011_nircam_clear-f335m,jw02107-o029_t011_nircam_clear-f335m,jw04793-o011_t011_nircam_clear-f335m,F335M,F335M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,708.0771597106504,,,MEASURED,1595.8813098406742,120.6611626790251,37.0,0.12267200350079889,206.0,0.9163763066202091,0.003484320557491289,,11.78335839017618,0.6187995393897976,19.042286944485816,14.923862267549714,5.649424205244321,3.3214381266369344,3.2739001028756514,0.37854974161269017
MESSIER_066_branch_0165,MESSIER 066,MESSIER 066::hst_12968_01_wfc3_uvis_f438w_ic0h01::hst_15654_22_wfc3_uvis_f438w_idxr22,hst_12968_01_wfc3_uvis_f438w_ic0h01,hst_15654_22_wfc3_uvis_f438w_idxr22,F438W,F438W,WFC3/UVIS,WFC3/UVIS,OPTICAL,2203.6784212899947,,,OUTSIDE_FOOTPRINT,1829.1514244111302,3108.0759125006653,,0.16880871869207995,258.0,0.9466666666666667,0.0033333333333333335,,,,,,,,,
MESSIER_066_branch_0165,MESSIER 066,MESSIER 066::hst_12968_01_wfc3_uvis_f814w_ic0h01::hst_15654_22_wfc3_uvis_f814w_idxr22,hst_12968_01_wfc3_uvis_f814w_ic0h01,hst_15654_22_wfc3_uvis_f814w_idxr22,F814W,F814W,WFC3/UVIS,WFC3/UVIS,OPTICAL,2203.5971594500006,,,OUTSIDE_FOOTPRINT,1829.1514244111302,3108.0759125006653,,0.19978646974872846,109.0,0.9307692307692308,0.015384615384615385,,,,,,,,,
MESSIER_066_branch_0165,MESSIER 066,MESSIER 066::hst_13364_12_wfc3_uvis_f555w_icdm12::hst_15654_22_wfc3_uvis_f555w_idxr22,hst_13364_12_wfc3_uvis_f555w_icdm12,hst_15654_22_wfc3_uvis_f555w_idxr22,F555W,F555W,WFC3/UVIS,WFC3/UVIS,OPTICAL,2101.9854062500017,,,OUTSIDE_FOOTPRINT,3371.026715639826,6870.080876629608,,0.5512279229516222,237.0,0.8290909090909091,0.05818181818181818,,,,,,,,,
MESSIER_066_branch_0165,MESSIER 066,MESSIER 066::hst_13477_03_wfc3_uvis_f555w_ic8503::hst_15654_22_wfc3_uvis_f555w_idxr22,hst_13477_03_wfc3_uvis_f555w_ic8503,hst_15654_22_wfc3_uvis_f555w_idxr22,F555W,F555W,WFC3/UVIS,WFC3/UVIS,OPTICAL,2173.7849484100007,,,MEASURED,2439.2385633574313,4919.339357321076,109.38464243210744,0.13740214208677143,249.0,0.9609929078014184,0.0035460992907801418,,-0.08321490065338252,0.11077924988041016,-0.7511776866445272,-0.3590919922279072,-0.36448485914415674,0.3529472498534038,0.3689997687437523,1.0150180651002287
MESSIER_066_branch_0165,MESSIER 066,MESSIER 066::hst_13477_03_wfc3_uvis_f814w_ic8503::hst_15654_22_wfc3_uvis_f814w_idxr22,hst_13477_03_wfc3_uvis_f814w_ic8503,hst_15654_22_wfc3_uvis_f814w_idxr22,F814W,F814W,WFC3/UVIS,WFC3/UVIS,OPTICAL,2173.6953995300064,,,MEASURED,2439.2385633574313,4919.339357321076,108.93117092916977,0.13596759080022405,227.0,0.9326241134751773,0.010638297872340425,,0.158833973171138,0.13120664620472075,1.210563471939604,0.6497390096160869,0.6200416837158711,0.35009203641510445,0.34425873586620287,0.954293454047398
MESSIER_066_branch_0165,MESSIER 066,MESSIER 066::jw02107-o029_t011_nircam_clear-f335m::jw04793-o011_t011_nircam_clear-f335m,jw02107-o029_t011_nircam_clear-f335m,jw04793-o011_t011_nircam_clear-f335m,F335M,F335M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,708.0771597106504,,,MEASURED,776.3644587441199,1617.9963109056007,117.17081547894082,0.12267200350079889,206.0,0.9163763066202091,0.003484320557491289,,11.999431453559076,1.1989061137046972,10.008649815355481,22.536612396783937,9.842625973977022,3.5808761208193243,2.9445547059968677,0.43673937327784024
MESSIER_066_branch_0166,MESSIER 066,MESSIER 066::hst_12968_01_wfc3_uvis_f438w_ic0h01::hst_15654_22_wfc3_uvis_f438w_idxr22,hst_12968_01_wfc3_uvis_f438w_ic0h01,hst_15654_22_wfc3_uvis_f438w_idxr22,F438W,F438W,WFC3/UVIS,WFC3/UVIS,OPTICAL,2203.6784212899947,,,OUTSIDE_FOOTPRINT,552.9723456637595,2372.238095709672,,0.16880871869207995,258.0,0.9466666666666667,0.0033333333333333335,,,,,,,,,
MESSIER_066_branch_0166,MESSIER 066,MESSIER 066::hst_12968_01_wfc3_uvis_f814w_ic0h01::hst_15654_22_wfc3_uvis_f814w_idxr22,hst_12968_01_wfc3_uvis_f814w_ic0h01,hst_15654_22_wfc3_uvis_f814w_idxr22,F814W,F814W,WFC3/UVIS,WFC3/UVIS,OPTICAL,2203.5971594500006,,,OUTSIDE_FOOTPRINT,552.9723456637595,2372.238095709672,,0.19978646974872846,109.0,0.9307692307692308,0.015384615384615385,,,,,,,,,
MESSIER_066_branch_0166,MESSIER 066,MESSIER 066::hst_13364_12_wfc3_uvis_f555w_icdm12::hst_15654_22_wfc3_uvis_f555w_idxr22,hst_13364_12_wfc3_uvis_f555w_icdm12,hst_15654_22_wfc3_uvis_f555w_idxr22,F555W,F555W,WFC3/UVIS,WFC3/UVIS,OPTICAL,2101.9854062500017,,,OUTSIDE_FOOTPRINT,2094.821263476094,6134.288385083382,,0.5512279229516222,237.0,0.8290909090909091,0.05818181818181818,,,,,,,,,
MESSIER_066_branch_0166,MESSIER 066,MESSIER 066::hst_13477_03_wfc3_uvis_f555w_ic8503::hst_15654_22_wfc3_uvis_f555w_idxr22,hst_13477_03_wfc3_uvis_f555w_ic8503,hst_15654_22_wfc3_uvis_f555w_idxr22,F555W,F555W,WFC3/UVIS,WFC3/UVIS,OPTICAL,2173.7849484100007,,,MEASURED,1163.013765749821,4183.580974132994,132.18925826253812,0.13740214208677143,249.0,0.9609929078014184,0.0035460992907801418,,1.0276269583653994,0.09692891085289847,10.601862223799767,1.980290051924475,0.8260887146845906,0.08522731348170486,0.08178873821187321,0.41715541310818854
MESSIER_066_branch_0166,MESSIER 066,MESSIER 066::hst_13477_03_wfc3_uvis_f814w_ic8503::hst_15654_22_wfc3_uvis_f814w_idxr22,hst_13477_03_wfc3_uvis_f814w_ic8503,hst_15654_22_wfc3_uvis_f814w_idxr22,F814W,F814W,WFC3/UVIS,WFC3/UVIS,OPTICAL,2173.6953995300064,,,MEASURED,1163.013765749821,4183.580974132994,131.84839779079607,0.13596759080022405,227.0,0.9326241134751773,0.010638297872340425,,0.10608343525356442,0.0856962120793458,1.237901100638406,1.1825516136219356,1.074356785787352,0.09593985143170437,0.07862503301446142,0.9085073103040272
MESSIER_066_branch_0166,MESSIER 066,MESSIER 066::jw02107-o029_t011_nircam_clear-f335m::jw04793-o011_t011_nircam_clear-f335m,jw02107-o029_t011_nircam_clear-f335m,jw04793-o011_t011_nircam_clear-f335m,F335M,F335M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,708.0771597106504,,,MEASURED,920.8122170890988,702.9954558286977,505.3098059606601,0.12267200350079889,206.0,0.9163763066202091,0.003484320557491289,,-0.6594521210227198,0.5126150694610659,-1.2864470053836494,7.680249027947237,8.4861631002874,1.803077488939089,1.7604638908936587,1.1049333256522758
MESSIER_066_branch_0167,MESSIER 066,MESSIER 066::hst_12968_01_wfc3_uvis_f438w_ic0h01::hst_15654_22_wfc3_uvis_f438w_idxr22,hst_12968_01_wfc3_uvis_f438w_ic0h01,hst_15654_22_wfc3_uvis_f438w_idxr22,F438W,F438W,WFC3/UVIS,WFC3/UVIS,OPTICAL,2203.6784212899947,,,MASKED_OR_EDGE,1073.8145675838869,1114.1306813358524,0.0,0.16880871869207995,258.0,0.9466666666666667,0.0033333333333333335,,,,,,,,,
MESSIER_066_branch_0167,MESSIER 066,MESSIER 066::hst_12968_01_wfc3_uvis_f814w_ic0h01::hst_15654_22_wfc3_uvis_f814w_idxr22,hst_12968_01_wfc3_uvis_f814w_ic0h01,hst_15654_22_wfc3_uvis_f814w_idxr22,F814W,F814W,WFC3/UVIS,WFC3/UVIS,OPTICAL,2203.5971594500006,,,MASKED_OR_EDGE,1073.8145675838869,1114.1306813358524,0.0,0.19978646974872846,109.0,0.9307692307692308,0.015384615384615385,,,,,,,,,
MESSIER_066_branch_0167,MESSIER 066,MESSIER 066::hst_13364_12_wfc3_uvis_f555w_icdm12::hst_15654_22_wfc3_uvis_f555w_idxr22,hst_13364_12_wfc3_uvis_f555w_icdm12,hst_15654_22_wfc3_uvis_f555w_idxr22,F555W,F555W,WFC3/UVIS,WFC3/UVIS,OPTICAL,2101.9854062500017,,,MEASURED,2615.6187727505917,4876.162163111592,595.2495275092623,0.5512279229516222,237.0,0.8290909090909091,0.05818181818181818,,-0.6161822362088987,0.16738770881898635,-3.6811677545287407,0.465025768436913,1.460972858781826,0.5845877111636598,0.549373455228463,3.141703015066415
MESSIER_066_branch_0167,MESSIER 066,MESSIER 066::hst_13477_03_wfc3_uvis_f555w_ic8503::hst_15654_22_wfc3_uvis_f555w_idxr22,hst_13477_03_wfc3_uvis_f555w_ic8503,hst_15654_22_wfc3_uvis_f555w_idxr22,F555W,F555W,WFC3/UVIS,WFC3/UVIS,OPTICAL,2173.7849484100007,,,MEASURED,1683.7778416626581,2925.441162555023,141.03900169811186,0.13740214208677143,249.0,0.9609929078014184,0.0035460992907801418,,-0.33293312328996305,0.1822322372245383,-1.8269716070035291,-0.01581116529285964,0.0346167927121499,0.5104653810057198,0.5705162475927353,-2.1893890849261393
MESSIER_066_branch_0167,MESSIER 066,MESSIER 066::hst_13477_03_wfc3_uvis_f814w_ic8503::hst_15654_22_wfc3_uvis_f814w_idxr22,hst_13477_03_wfc3_uvis_f814w_ic8503,hst_15654_22_wfc3_uvis_f814w_idxr22,F814W,F814W,WFC3/UVIS,WFC3/UVIS,OPTICAL,2173.6953995300064,,,MEASURED,1683.7778416626581,2925.441162555023,140.73023839957068,0.13596759080022405,227.0,0.9326241134751773,0.010638297872340425,,0.14164470300676246,0.15631569176194018,0.9061451311137669,0.9313370279446538,0.6128723574157888,0.3887068825074507,0.365591686445893,0.6580564704576631
MESSIER_066_branch_0167,MESSIER 066,MESSIER 066::jw02107-o029_t011_nircam_clear-f335m::jw04793-o011_t011_nircam_clear-f335m,jw02107-o029_t011_nircam_clear-f335m,jw04793-o011_t011_nircam_clear-f335m,F335M,F335M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,708.0771597106504,,,MEASURED,1776.762348566474,725.2975887310034,381.9659670703661,0.12267200350079889,206.0,0.9163763066202091,0.003484320557491289,,21.402799302305173,1.8533281243033763,11.54830546282785,22.83701453066533,1.576020841020096,6.832887130356569,5.667378113688099,0.06901168446969415
MESSIER_066_branch_0168,MESSIER 066,MESSIER 066::hst_12968_01_wfc3_uvis_f438w_ic0h01::hst_15654_22_wfc3_uvis_f438w_idxr22,hst_12968_01_wfc3_uvis_f438w_ic0h01,hst_15654_22_wfc3_uvis_f438w_idxr22,F438W,F438W,WFC3/UVIS,WFC3/UVIS,OPTICAL,2203.6784212899947,,,MEASURED,376.8639303447968,695.5021483847178,73.49829930005184,0.16880871869207995,258.0,0.9466666666666667,0.0033333333333333335,,-0.12559922523249287,0.06249031686293734,-2.0098989977595245,0.25927551120386555,0.3618545788091592,0.061403733929420966,0.06429668695335441,1.3956373169567753
MESSIER_066_branch_0168,MESSIER 066,MESSIER 066::hst_12968_01_wfc3_uvis_f814w_ic0h01::hst_15654_22_wfc3_uvis_f814w_idxr22,hst_12968_01_wfc3_uvis_f814w_ic0h01,hst_15654_22_wfc3_uvis_f814w_idxr22,F814W,F814W,WFC3/UVIS,WFC3/UVIS,OPTICAL,2203.5971594500006,,,MEASURED,376.8639303447968,695.5021483847178,73.49829930005184,0.19978646974872846,109.0,0.9307692307692308,0.015384615384615385,,-0.176222552126647,0.1049590279659008,-1.6789651689981195,0.8282893688540636,0.8846382827669137,0.12349280472225928,0.12966753426251804,1.068030468616069
MESSIER_066_branch_0168,MESSIER 066,MESSIER 066::hst_13364_12_wfc3_uvis_f555w_icdm12::hst_15654_22_wfc3_uvis_f555w_idxr22,hst_13364_12_wfc3_uvis_f555w_icdm12,hst_15654_22_wfc3_uvis_f555w_idxr22,F555W,F555W,WFC3/UVIS,WFC3/UVIS,OPTICAL,2101.9854062500017,,,MEASURED,1918.6531932401635,4457.558415295903,75.31268153505093,0.5512279229516222,237.0,0.8290909090909091,0.05818181818181818,,-0.2059637201954644,0.14974028465506195,-1.375473010953047,0.08875670791398182,0.19284315204184801,0.14193380796677751,0.17561715829504612,2.172716367857414
MESSIER_066_branch_0168,MESSIER 066,MESSIER 066::hst_13477_03_wfc3_uvis_f555w_ic8503::hst_15654_22_wfc3_uvis_f555w_idxr22,hst_13477_03_wfc3_uvis_f555w_ic8503,hst_15654_22_wfc3_uvis_f555w_idxr22,F555W,F555W,WFC3/UVIS,WFC3/UVIS,OPTICAL,2173.7849484100007,,,MEASURED,986.8011467243484,2506.855919678561,73.16419889536138,0.13740214208677143,249.0,0.9609929078014184,0.0035460992907801418,,-0.045897751475037614,0.13875940247541566,-0.3307721902533375,0.39919989936523126,0.4241872580967865,0.12534526162490067,0.18766370544901925,1.0625935997761715
MESSIER_066_branch_0168,MESSIER 066,MESSIER 066::hst_13477_03_wfc3_uvis_f814w_ic8503::hst_15654_22_wfc3_uvis_f814w_idxr22,hst_13477_03_wfc3_uvis_f814w_ic8503,hst_15654_22_wfc3_uvis_f814w_idxr22,F814W,F814W,WFC3/UVIS,WFC3/UVIS,OPTICAL,2173.6953995300064,,,MEASURED,986.8011467243484,2506.8559196785604,73.49829930005184,0.13596759080022405,227.0,0.9326241134751773,0.010638297872340425,,-0.5067774838082071,0.09348403757399085,-5.421005520938292,0.667560367491586,0.9962796027775821,0.12365010689271239,0.12224844447288664,1.4924187403772728
MESSIER_066_branch_0168,MESSIER 066,MESSIER 066::jw02107-o029_t011_nircam_clear-f335m::jw04793-o011_t011_nircam_clear-f335m,jw02107-o029_t011_nircam_clear-f335m,jw04793-o011_t011_nircam_clear-f335m,F335M,F335M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,708.0771597106504,,,MEASURED,1865.4941548014765,221.81596212120087,136.0,0.12267200350079889,206.0,0.9163763066202091,0.003484320557491289,,13.144908127899887,0.8951692335159331,14.684271572059028,26.53672354655069,11.145295050981773,4.115952945131865,4.023980995268932,0.41999514489536394
